"","id.name","count","id","cost.usdph","read.cache.load","read.cache.mem","read.cache.sto","read.cache.s3","read.spool.mem","read.spool.sto","read.spool.s3","rw.mem","rw.sto","rw.s3","rw.xchg","stat.read.spool","stat.read.work","time.cpu","time.mem","time.sto","time.s3","time.xchg","time.load","stat.time.sum","stat.time.max","stat.time.period","stat.elas.s3bw","stat.elas.effi","stat.elas.scan","stat.price.sum","stat.price.max","stat.price.period","rank","param.cpuh","param.scanned","param.cache.skew","param.spool.skew","param.spool.frac","param.do.split"
"1784","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,384.906616095518,0,3711.09338390448,384.640324747529,0,1663.35967525247,1154.18726559058,0,7037.81273440943,0,2048,4096,75,23.0837453118115,0,2815.12509376377,0,0,2913.20883907558,2815.12509376377,86400,2.5,1,384.906616095518,4.89419084964698,4.72941015752314,145.152,17,1,4096,0.001,0.001,0.5,FALSE
"1785","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1953.44497678767,0,2142.55502321233,1952.09351782506,0,95.9064821749447,5857.63201243778,0,2334.36798756222,0,2048,4096,56.25,117.152640248756,0,933.747195024888,0,0,1107.14983527364,933.747195024888,86400,2.5,1,1953.44497678767,8.20767077882861,6.9221792057845,640.512,18,1,4096,0.001,0.001,0.5,FALSE
"1786","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,977.39771949565,0,3118.60228050434,976.721522866749,0,1071.27847713325,2930.84076522915,0,5261.15923477084,0,2048,4096,56.25,58.6168153045829,0,2104.46369390834,0,0,2219.33050921292,2104.46369390834,86400,2.5,1,977.39771949565,8.22261953663387,7.79703798593039,320.112,19,1,4096,0.001,0.001,0.5,FALSE
"1787","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,244.685813789505,3851.31418621049,0,244.561070969999,2213.43892903,0,733.807955729502,8278.19204427049,0,0,2458,4096,112.5,14.67615911459,517.387002766906,0,0,0,644.563161881496,517.387002766906,86400,2.5,1,4096,0.893794251142341,0.717443310503443,119.808,1,1,4096,0.001,0.001,0.6,FALSE
"1788","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.3579038861336,0,3999.64209611387,96.308779842421,0,2361.69122015758,288.975463570976,0,8723.02453642902,0,2458,4096,100,5.77950927141951,0,872.302453642902,0,0,978.081962914322,872.302453642902,86400,10,1,96.3579038861336,1.05632851994747,0.942086649934334,93.312,2,1,4096,0.001,0.001,0.6,FALSE
"1789","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,192.585143469988,0,3903.41485653001,192.486961996287,0,2265.51303800371,577.559067462563,0,8434.44093253743,0,2458,4096,75,11.5511813492513,0,843.444093253743,0,0,929.995274602995,843.444093253743,86400,10,1,192.585143469988,1.47559250237008,1.33826462796261,137.088,3,1,4096,0.001,0.001,0.6,FALSE
"1790","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,192.585143469988,0,3903.41485653001,192.486961996287,0,2265.51303800371,577.559067462563,0,8434.44093253743,0,2458,4096,75,11.5511813492513,0,843.444093253743,0,0,929.995274602995,843.444093253743,86400,10,1,192.585143469988,1.6863914312801,1.52944528910012,156.672,4,1,4096,0.001,0.001,0.6,FALSE
"1791","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,384.906616095518,0,3711.09338390448,384.710387569659,0,2073.28961243034,1154.32739123484,0,7857.67260876516,0,2458,4096,75,23.0865478246967,0,785.767260876516,0,0,883.853808701213,785.767260876516,86400,10,1,384.906616095518,1.75592289995308,1.56105762494135,171.648,5,1,4096,0.001,0.001,0.6,FALSE
"1792","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,384.906616095518,3711.09338390448,0,384.710387569659,2073.28961243034,0,1154.32739123484,7857.67260876516,0,0,2458,4096,75,23.0865478246967,491.104538047823,0,0,0,589.191085872519,491.104538047823,86400,10,1,4096,1.77542913876253,1.47986167465077,260.352,6,1,4096,0.001,0.001,0.6,FALSE
"1793","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,384.906616095518,0,3711.09338390448,384.710387569659,0,2073.28961243034,1154.32739123484,0,7857.67260876516,0,2458,4096,75,23.0865478246967,0,785.767260876516,0,0,883.853808701213,785.767260876516,86400,10,1,384.906616095518,1.96804781404137,1.74964176755171,192.384,7,1,4096,0.001,0.001,0.6,FALSE
"1794","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,96.3579038861336,0,3999.64209611387,96.308779842421,0,2361.69122015758,288.975463570976,0,8723.02453642902,0,2458,4096,75,5.77950927141951,0,872.302453642902,0,0,953.081962914322,872.302453642902,86400,10,1,96.3579038861336,2.01603309655349,1.84516199569186,182.76,8,1,4096,0.001,0.001,0.6,FALSE
"1795","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.3579038861336,1801.10072826523,2198.54136784863,96.308779842421,1800.18251245378,561.508707703793,288.975463570976,5401.4657531728,3321.55878325622,0,2458,4096,75,5.77950927141951,675.1832191466,1328.62351330249,0,0,2084.58624172051,1328.62351330249,86400,2.5,1,1897.45863215137,2.66827038940225,1.70063809702718,110.592,9,1,4096,0.001,0.001,0.6,FALSE
"1796","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,192.585143469988,1800.8490935893,2102.56576294071,192.486961996287,1799.93100606326,465.582031940452,577.559067462563,5400.71110571582,3033.72982682161,0,2458,4096,75,11.5511813492513,675.088888214477,1213.49193072865,0,0,1975.13200029237,1213.49193072865,86400,2.5,1,1993.43423705929,2.97586554710718,1.82832784229783,130.176,10,1,4096,0.001,0.001,0.6,FALSE
"1797","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,384.906616095518,1800.46516622372,1910.62821768076,384.710387569659,1799.54727442698,273.742338003362,1154.32739123484,5399.55971507768,2458.11289368748,0,2458,4096,75,23.0865478246967,674.94496438471,983.245157474993,0,0,1756.2766696844,983.245157474993,86400,2.5,1,2185.37178231924,3.37205120579405,1.88783070235199,165.888,11,1,4096,0.001,0.001,0.6,FALSE
"1798","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,128.441178430625,0,3967.55882156938,128.375698072405,0,2329.62430192759,385.192574575436,0,8626.80742542456,0,2458,4096,112.5,7.70385149150871,0,3450.72297016982,0,0,3570.92682166133,3450.72297016982,86400,2.5,1,128.441178430625,3.71376389452779,3.58875188897662,89.856,12,1,4096,0.001,0.001,0.6,FALSE
"1799","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,192.585143469988,900.856358281326,3002.55849824868,192.486961996287,900.397094377293,1365.11594362642,577.559067462563,2701.65054703591,5732.79038550152,0,2458,4096,150,11.5511813492513,675.412636758978,2293.11615420061,0,0,3130.07997230884,2293.11615420061,86400,2.5,1,1093.44150175131,3.88129916566296,2.84346403120876,107.136,13,1,4096,0.001,0.001,0.6,FALSE
"1800","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,96.3579038861336,0,3999.64209611387,96.308779842421,0,2361.69122015758,288.975463570976,0,8723.02453642902,0,2458,4096,75,5.77950927141951,0,3489.20981457161,0,0,3569.98932384303,3489.20981457161,86400,2.5,1,96.3579038861336,4.04598790035543,3.95443778984782,97.92,14,1,4096,0.001,0.001,0.6,FALSE
"1801","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,244.685813789505,0,3851.31418621049,244.561070969999,0,2213.43892903,733.807955729502,0,8278.19204427049,0,2458,4096,112.5,14.67615911459,0,3311.2768177082,0,0,3438.45297682279,3311.2768177082,86400,2.5,1,244.685813789505,4.06501551926605,3.91466503782391,102.144,15,1,4096,0.001,0.001,0.6,FALSE
"1802","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,192.585143469988,0,3903.41485653001,192.486961996287,0,2265.51303800371,577.559067462563,0,8434.44093253743,0,2458,4096,75,11.5511813492513,0,3373.77637301497,0,0,3460.32755436422,3373.77637301497,86400,2.5,1,192.585143469988,4.42921926958621,4.31843375745917,110.592,16,1,4096,0.001,0.001,0.6,FALSE
"1803","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,384.906616095518,0,3711.09338390448,384.710387569659,0,2073.28961243034,1154.32739123484,0,7857.67260876516,0,2458,4096,75,23.0865478246967,0,3143.06904350607,0,0,3241.15559133076,3143.06904350607,86400,2.5,1,384.906616095518,5.44514139343568,5.28035599309019,145.152,17,1,4096,0.001,0.001,0.6,FALSE
"1804","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,977.39771949565,0,3118.60228050434,976.899434182659,0,1481.10056581734,2931.19658786097,0,6080.80341213902,0,2458,4096,56.25,58.6239317572194,0,2432.32136485561,0,0,2547.19529661283,2432.32136485561,86400,2.5,1,977.39771949565,9.43735857395053,9.01175065679003,320.112,18,1,4096,0.001,0.001,0.6,FALSE
"1805","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1953.44497678767,0,2142.55502321233,1952.44909463831,0,505.550905361691,5858.34316606429,0,3153.65683393571,0,2458,4096,56.25,117.166863321286,0,1261.46273357428,0,0,1434.87959689557,1261.46273357428,86400,2.5,1,1953.44497678767,10.6372407449858,9.35164373156403,640.512,19,1,4096,0.001,0.001,0.6,FALSE
"1806","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,244.685813789505,3851.31418621049,0,244.598654158203,2622.40134584179,0,733.883122105911,9096.11687789408,0,0,2867,4096,112.5,14.6776624421182,568.50730486838,0,0,0,695.684967310498,568.50730486838,86400,2.5,1,4096,0.964683154670557,0.788330129417487,119.808,1,1,4096,0.001,0.001,0.7,FALSE
"1807","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.3579038861336,0,3999.64209611387,96.3235801987663,0,2770.67641980123,289.005064283666,0,9540.99493571632,0,2867,4096,100,5.78010128567332,0,954.099493571632,0,0,1059.8795948573,954.099493571632,86400,10,1,96.3579038861336,1.14466996244589,1.03042745305736,93.312,2,1,4096,0.001,0.001,0.7,FALSE
"1808","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,192.585143469988,0,3903.41485653001,192.516542639236,0,2674.48345736076,577.618228748461,0,9252.38177125152,0,2867,4096,75,11.5523645749692,0,925.238177125152,0,0,1011.79054170012,925.238177125152,86400,10,1,192.585143469988,1.60537432616419,1.46804457437191,137.088,3,1,4096,0.001,0.001,0.7,FALSE
"1809","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,192.585143469988,0,3903.41485653001,192.516542639236,0,2674.48345736076,577.618228748461,0,9252.38177125152,0,2867,4096,75,11.5523645749692,0,925.238177125152,0,0,1011.79054170012,925.238177125152,86400,10,1,192.585143469988,1.83471351561622,1.67776522785361,156.672,4,1,4096,0.001,0.001,0.7,FALSE
"1810","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,384.906616095518,0,3711.09338390448,384.769508356311,0,2482.23049164368,1154.44563280814,0,8675.55436719185,0,2867,4096,75,23.0889126561628,0,867.555436719185,0,0,965.644349375348,867.555436719185,86400,10,1,384.906616095518,1.91841344075902,1.72354346761545,171.648,5,1,4096,0.001,0.001,0.7,FALSE
"1811","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,384.906616095518,3711.09338390448,0,384.769508356311,2482.23049164368,0,1154.44563280814,8675.55436719185,0,0,2867,4096,75,23.0889126561628,542.222147949491,0,0,0,640.311060605653,542.222147949491,86400,10,1,4096,1.92947066262504,1.6338960724878,260.352,6,1,4096,0.001,0.001,0.7,FALSE
"1812","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,384.906616095518,0,3711.09338390448,384.769508356311,0,2482.23049164368,1154.44563280814,0,8675.55436719185,0,2867,4096,75,23.0889126561628,0,867.555436719185,0,0,965.644349375348,867.555436719185,86400,10,1,384.906616095518,2.15016808460911,1.93175677242805,192.384,7,1,4096,0.001,0.001,0.7,FALSE
"1813","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,96.3579038861336,0,3999.64209611387,96.3235801987663,0,2770.67641980123,289.005064283666,0,9540.99493571632,0,2867,4096,75,5.78010128567332,0,954.099493571632,0,0,1034.8795948573,954.099493571632,86400,10,1,96.3579038861336,2.18905780967733,2.0181854565411,182.76,8,1,4096,0.001,0.001,0.7,FALSE
"1814","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.3579038861336,1801.10072826523,2198.54136784863,96.3235801987663,1800.4591574566,970.217262344631,289.005064283666,5402.01904317844,4138.9758925379,0,2867,4096,75,5.78010128567332,675.252380397305,1655.59035701516,0,0,2411.62283869814,1655.59035701516,86400,2.5,1,1897.45863215137,3.08687723353361,2.1191556569794,110.592,9,1,4096,0.001,0.001,0.7,FALSE
"1815","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,192.585143469988,1800.8490935893,2102.56576294071,192.516542639236,1800.20761241556,874.275844945203,577.618228748461,5401.26431842042,3851.11745283112,0,2867,4096,75,11.5523645749692,675.158039802553,1540.44698113245,0,0,2302.15738550997,1540.44698113245,86400,2.5,1,1993.43423705929,3.46858379416835,2.32094011823955,130.176,10,1,4096,0.001,0.001,0.7,FALSE
"1816","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,384.906616095518,1800.46516622372,1910.62821768076,384.769508356311,1799.8238218089,682.406669834786,1154.44563280814,5400.11280984153,3275.44155735033,0,2867,4096,75,23.0889126561628,675.014101230191,1310.17662294013,0,0,2083.27963682649,1310.17662294013,86400,2.5,1,2185.37178231924,3.99989690270685,2.51553911604505,165.888,11,1,4096,0.001,0.001,0.7,FALSE
"1817","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,128.441178430625,0,3967.55882156938,128.395426347238,0,2738.60457365275,385.232031125101,0,9444.76796887488,0,2867,4096,112.5,7.70464062250203,0,3777.90718754995,0,0,3898.11182817246,3777.90718754995,86400,2.5,1,128.441178430625,4.05403630129935,3.92902347505195,89.856,12,1,4096,0.001,0.001,0.7,FALSE
"1818","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,192.585143469988,900.856358281326,3002.55849824868,192.516542639236,900.535463878713,1773.94799348205,577.618228748461,2701.92728603875,6550.45448521278,0,2867,4096,150,11.5523645749692,675.481821509688,2620.18179408511,0,0,3457.21598016977,2620.18179408511,86400,2.5,1,1093.44150175131,4.28694781541052,3.24902542466554,107.136,13,1,4096,0.001,0.001,0.7,FALSE
"1819","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,96.3579038861336,0,3999.64209611387,96.3235801987663,0,2770.67641980123,289.005064283666,0,9540.99493571632,0,2867,4096,75,5.78010128567332,0,3816.39797428653,0,0,3897.1780755722,3816.39797428653,86400,2.5,1,96.3579038861336,4.41680181898183,4.32525103752473,97.92,14,1,4096,0.001,0.001,0.7,FALSE
"1820","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,244.685813789505,0,3851.31418621049,244.598654158203,0,2622.40134584179,733.883122105911,0,9096.11687789408,0,2867,4096,112.5,14.6776624421182,0,3638.44675115763,0,0,3765.62441359975,3638.44675115763,86400,2.5,1,244.685813789505,4.45180486230015,4.3014526035908,102.144,15,1,4096,0.001,0.001,0.7,FALSE
"1821","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,192.585143469988,0,3903.41485653001,192.516542639236,0,2674.48345736076,577.618228748461,0,9252.38177125152,0,2867,4096,75,11.5523645749692,0,3700.95270850061,0,0,3787.50507307558,3700.95270850061,86400,2.5,1,192.585143469988,4.84800649353674,4.73721946688078,110.592,16,1,4096,0.001,0.001,0.7,FALSE
"1822","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,384.906616095518,0,3711.09338390448,384.769508356311,0,2482.23049164368,1154.44563280814,0,8675.55436719185,0,2867,4096,75,23.0889126561628,0,3470.22174687674,0,0,3568.3106595329,3470.22174687674,86400,2.5,1,384.906616095518,5.99476190801528,5.82997253475292,145.152,17,1,4096,0.001,0.001,0.7,FALSE
"1823","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,977.39771949565,0,3118.60228050434,977.049560264239,0,1889.95043973576,2931.49684002413,0,6898.50315997586,0,2867,4096,56.25,58.6299368004826,0,2759.40126399034,0,0,2874.28120079083,2759.40126399034,86400,2.5,1,977.39771949565,10.64921184893,10.2235816830842,320.112,18,1,4096,0.001,0.001,0.7,FALSE
"1824","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1953.44497678767,0,2142.55502321233,1952.74913937352,0,914.250860626476,5858.94325553472,0,3971.05674446528,0,2867,4096,56.25,117.178865110694,0,1588.42269778611,0,0,1761.85156289681,1588.42269778611,86400,2.5,1,1953.44497678767,13.0611929196083,11.7755069329211,640.512,19,1,4096,0.001,0.001,0.7,FALSE
"1825","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,244.685813789505,3851.31418621049,0,244.631302455301,3032.3686975447,0,733.948418700107,9916.05158129989,0,0,3277,4096,112.5,14.6789683740021,619.753223831243,0,0,0,746.932192205245,619.753223831243,86400,2.5,1,4096,1.03574597319127,0.85939113704599,119.808,1,1,4096,0.001,0.001,0.8,FALSE
"1826","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.3579038861336,0,3999.64209611387,96.3364371822797,0,3180.66356281772,289.030778250693,0,10360.9692217493,0,3277,4096,100,5.78061556501386,0,1036.09692217493,0,0,1141.87753773994,1036.09692217493,86400,10,1,96.3579038861336,1.23322774075914,1.11898467594892,93.312,2,1,4096,0.001,0.001,0.8,FALSE
"1827","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,192.585143469988,0,3903.41485653001,192.542239171795,0,3084.4577608282,577.669621813578,0,10072.3303781864,0,3277,4096,75,11.5533924362716,0,1007.23303781864,0,0,1093.78643025491,1007.23303781864,86400,10,1,192.585143469988,1.7354744693378,1.59814308667224,137.088,3,1,4096,0.001,0.001,0.8,FALSE
"1828","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,192.585143469988,0,3903.41485653001,192.542239171795,0,3084.4577608282,577.669621813578,0,10072.3303781864,0,3277,4096,75,11.5533924362716,0,1007.23303781864,0,0,1093.78643025491,1007.23303781864,86400,10,1,192.585143469988,1.98339939352891,1.82644924191114,156.672,4,1,4096,0.001,0.001,0.8,FALSE
"1829","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,384.906616095518,0,3711.09338390448,384.820866239969,0,2892.17913376003,1154.54834857546,0,9495.45165142454,0,3277,4096,75,23.0909669715091,0,949.545165142454,0,0,1047.63613211396,949.545165142454,86400,10,1,384.906616095518,2.08130378246641,1.88642972808301,171.648,5,1,4096,0.001,0.001,0.8,FALSE
"1830","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,384.906616095518,3711.09338390448,0,384.820866239969,2892.17913376003,0,1154.54834857546,9495.45165142454,0,0,3277,4096,75,23.0909669715091,593.465728214034,0,0,0,691.556695185543,593.465728214034,86400,10,1,4096,2.08389084149244,1.78831006101829,260.352,6,1,4096,0.001,0.001,0.8,FALSE
"1831","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,384.906616095518,0,3711.09338390448,384.820866239969,0,2892.17913376003,1154.54834857546,0,9495.45165142454,0,3277,4096,75,23.0909669715091,0,949.545165142454,0,0,1047.63613211396,949.545165142454,86400,10,1,384.906616095518,2.33273645417376,2.1143205677172,192.384,7,1,4096,0.001,0.001,0.8,FALSE
"1832","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,96.3579038861336,0,3999.64209611387,96.3364371822797,0,3180.66356281772,289.030778250693,0,10360.9692217493,0,3277,4096,75,5.78061556501386,0,1036.09692217493,0,0,1116.87753773994,1036.09692217493,86400,10,1,96.3579038861336,2.36250623608046,2.19163279510058,182.76,8,1,4096,0.001,0.001,0.8,FALSE
"1833","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.3579038861336,1801.10072826523,2198.54136784863,96.3364371822797,1800.69947736224,1379.96408545548,289.030778250693,5402.49968298971,4958.46953875959,0,3277,4096,75,5.78061556501386,675.312460373714,1983.38781550384,0,0,2739.48089144257,1983.38781550384,86400,2.5,1,1897.45863215137,3.50653554104648,2.53873640384491,110.592,9,1,4096,0.001,0.001,0.8,FALSE
"1834","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,192.585143469988,1800.8490935893,2102.56576294071,192.542239171795,1800.44789874572,1284.00986208249,577.669621813578,5401.74489108073,4670.58548710569,0,3277,4096,75,11.5533924362716,675.218111385092,1868.23419484227,0,0,2630.00569866364,1868.23419484227,86400,2.5,1,1993.43423705929,3.96254191931988,2.81480618689569,130.176,10,1,4096,0.001,0.001,0.8,FALSE
"1835","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,128.441178430625,0,3967.55882156938,128.412564184893,0,3148.5874358151,385.26630680041,0,10264.7336931996,0,3277,4096,112.5,7.7053261360082,0,4105.89347727983,0,0,4226.09880341584,4105.89347727983,86400,2.5,1,128.441178430625,4.39514275555247,4.27012921637103,89.856,11,1,4096,0.001,0.001,0.8,FALSE
"1836","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,384.906616095518,1800.46516622372,1910.62821768076,384.820866239969,1800.06405691184,1092.11507684819,1154.54834857546,5400.5932800474,4094.85837137715,0,3277,4096,75,23.0909669715091,675.074160005925,1637.94334855086,0,0,2411.10847552829,1637.94334855086,86400,2.5,1,2185.37178231924,4.62932827301432,3.14485122921765,165.888,12,1,4096,0.001,0.001,0.8,FALSE
"1837","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,192.585143469988,900.856358281326,3002.55849824868,192.542239171795,900.655664660167,2183.80209616804,577.669621813578,2702.16768760166,7370.16269058477,0,3277,4096,150,11.5533924362716,675.541921900415,2948.06507623391,0,0,3785.1603905706,2948.06507623391,86400,2.5,1,1093.44150175131,4.69359888430754,3.65560069453005,107.136,13,1,4096,0.001,0.001,0.8,FALSE
"1838","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,96.3579038861336,0,3999.64209611387,96.3364371822797,0,3180.66356281772,289.030778250693,0,10360.9692217493,0,3277,4096,75,5.78061556501386,0,4144.38768869972,0,0,4225.16830426473,4144.38768869972,86400,2.5,1,96.3579038861336,4.7885240781667,4.69697271385968,97.92,14,1,4096,0.001,0.001,0.8,FALSE
"1839","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,244.685813789505,0,3851.31418621049,244.631302455301,0,3032.3686975447,733.948418700107,0,9916.05158129989,0,3277,4096,112.5,14.6789683740021,0,3966.42063251995,0,0,4093.59960089396,3966.42063251995,86400,2.5,1,244.685813789505,4.83954441705686,4.68919061444581,102.144,15,1,4096,0.001,0.001,0.8,FALSE
"1840","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,192.585143469988,0,3903.41485653001,192.542239171795,0,3084.4577608282,577.669621813578,0,10072.3303781864,0,3277,4096,75,11.5533924362716,0,4028.93215127457,0,0,4115.48554371084,4028.93215127457,86400,2.5,1,192.585143469988,5.26782149594987,5.15703315363145,110.592,16,1,4096,0.001,0.001,0.8,FALSE
"1841","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,384.906616095518,0,3711.09338390448,384.820866239969,0,2892.17913376003,1154.54834857546,0,9495.45165142454,0,3277,4096,75,23.0909669715091,0,3798.18066056982,0,0,3896.27162754132,3798.18066056982,86400,2.5,1,384.906616095518,6.54573633426943,6.38094350975729,145.152,17,1,4096,0.001,0.001,0.8,FALSE
"1842","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,977.39771949565,0,3118.60228050434,977.179973918529,0,2299.82002608148,2931.75766733271,0,7718.24233266729,0,3277,4096,56.25,58.6351533466542,0,3087.29693306692,0,0,3202.18208641357,3087.29693306692,86400,2.5,1,977.39771949565,11.8640846301623,11.4384351370129,320.112,18,1,4096,0.001,0.001,0.8,FALSE
"1843","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1953.44497678767,0,2142.55502321233,1953.00978649065,0,1323.99021350934,5859.46454976898,0,4790.53545023102,0,3277,4096,56.25,117.18929099538,0,1916.21418009241,0,0,2089.65347108779,1916.21418009241,86400,2.5,1,1953.44497678767,15.4912977323308,14.205534455085,640.512,19,1,4096,0.001,0.001,0.8,FALSE
"1844","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,244.685813789505,3851.31418621049,0,244.660038719587,3441.33996128041,0,734.005891228678,10733.9941087713,0,0,3686,4096,112.5,14.6801178245736,670.874631798207,0,0,0,798.054749622781,670.874631798207,86400,2.5,1,4096,1.10663591947692,0.930279489426847,119.808,1,1,4096,0.001,0.001,0.9,FALSE
"1845","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.3579038861336,0,3999.64209611387,96.3477535971922,0,3589.6522464028,289.053411080518,0,11178.9465889195,0,3686,4096,100,5.78106822161036,0,1117.89465889195,0,0,1223.67572711356,1117.89465889195,86400,10,1,96.3579038861336,1.32156978528264,1.2073262316033,93.312,2,1,4096,0.001,0.001,0.9,FALSE
"1846","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,192.585143469988,0,3903.41485653001,192.564856656211,0,3493.43514334378,577.71485678241,0,10890.2851432176,0,3686,4096,75,11.5542971356482,0,1089.02851432176,0,0,1175.58281145741,1089.02851432176,86400,10,1,192.585143469988,1.86525806084575,1.72792524272386,137.088,3,1,4096,0.001,0.001,0.9,FALSE
"1847","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,192.585143469988,0,3903.41485653001,192.564856656211,0,3493.43514334378,577.71485678241,0,10890.2851432176,0,3686,4096,75,11.5542971356482,0,1089.02851432176,0,0,1175.58281145741,1089.02851432176,86400,10,1,192.585143469988,2.13172349810943,1.97477170597012,156.672,4,1,4096,0.001,0.001,0.9,FALSE
"1848","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,384.906616095518,3711.09338390448,0,384.866070242907,3301.13392975709,0,1154.63875658133,10313.3612434187,0,0,3686,4096,75,23.0927751316266,644.585077713666,0,0,0,742.677852845293,644.585077713666,86400,10,1,4096,2.23793592990715,1.94234970084385,260.352,5,1,4096,0.001,0.001,0.9,FALSE
"1849","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,384.906616095518,0,3711.09338390448,384.866070242907,0,3301.13392975709,1154.63875658133,0,10313.3612434187,0,3686,4096,75,23.0927751316266,0,1031.33612434187,0,0,1129.42889947349,1031.33612434187,86400,10,1,384.906616095518,2.24379874695401,2.04892110035917,171.648,6,1,4096,0.001,0.001,0.9,FALSE
"1850","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,384.906616095518,0,3711.09338390448,384.866070242907,0,3301.13392975709,1154.63875658133,0,10313.3612434187,0,3686,4096,75,23.0927751316266,0,1031.33612434187,0,0,1129.42889947349,1031.33612434187,86400,10,1,384.906616095518,2.51486168282764,2.29644177020122,192.384,7,1,4096,0.001,0.001,0.9,FALSE
"1851","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,96.3579038861336,0,3999.64209611387,96.3477535971922,0,3589.6522464028,289.053411080518,0,11178.9465889195,0,3686,4096,75,5.78106822161036,0,1117.89465889195,0,0,1198.67572711356,1117.89465889195,86400,10,1,96.3579038861336,2.53553212832493,2.36465772985061,182.76,8,1,4096,0.001,0.001,0.9,FALSE
"1852","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.3579038861336,1801.10072826523,2198.54136784863,96.3477535971922,1800.91100129871,1788.74124510409,289.053411080518,5402.92273086266,5776.02385805682,0,3686,4096,75,5.78106822161036,675.365341357833,2310.40954322273,0,0,3066.55595280217,2310.40954322273,86400,2.5,1,1897.45863215137,3.92519161958678,2.95732421532509,110.592,9,1,4096,0.001,0.001,0.9,FALSE
