"","id.name","count","id","cost.usdph","read.cache.load","read.cache.mem","read.cache.sto","read.cache.s3","read.spool.mem","read.spool.sto","read.spool.s3","rw.mem","rw.sto","rw.s3","rw.xchg","stat.read.spool","stat.read.work","time.cpu","time.mem","time.sto","time.s3","time.xchg","time.load","stat.time.sum","stat.time.max","stat.time.period","stat.elas.s3bw","stat.elas.effi","stat.elas.scan","stat.price.sum","stat.price.max","stat.price.period","is.first","param.cpuh","param.scanned","param.cache.skew","param.spool.skew","param.spool.frac"
"997","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,96.2033069084758,0,722.796693091524,720.888738811894,0,1941.11126118811,0,819,1024,100,14.4177747762379,0,194.111126118811,0,0,308.528900895048,194.111126118811,86400,10,1,1024,0.37949054810091,0.238756685126137,106.272,FALSE,1,1024,0.8,0.001,0.8
"998","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,696.131468494458,327.868531505542,0,244.293238964171,574.706761035829,0,1184.7179464228,1477.2820535772,0,0,819,1024,112.5,23.694358928456,92.330128348575,0,0,0,228.524487277031,112.5,86400,2.5,1,1024,0.377827152298025,0.186,142.848,TRUE,1,1024,0.8,0.001,0.8
"999","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,96.2247096798151,0,927.775290320185,720.931544354572,0,2351.06845564543,0,1024,1024,100,14.4186308870914,0,235.106845564543,0,0,349.525476451634,235.106845564543,86400,10,1,1024,0.42991633603551,0.289181420044388,106.272,FALSE,1,1024,0.8,0.001,1
"1000","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,696.131468494458,327.868531505542,0,244.347587951761,779.652412048239,0,1184.82664439798,1887.17335560202,0,0,1024,1024,112.5,23.6965328879596,117.948334725126,0,0,0,254.144867613086,117.948334725126,86400,2.5,1,1024,0.420186181120302,0.195007913412209,142.848,TRUE,1,1024,0.8,0.001,1
"1001","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,528.482124994942,495.517875005058,0,0,0,0,528.482124994942,495.517875005058,0,0,0,1024,75,10.5696424998988,61.9397343756323,0,0,0,147.509376875531,75,86400,2.5,1,1024,0.218313877775786,0.111,127.872,FALSE,1,1024,0.8,0.5,0
"1002","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,0,0,0,528.482124994942,0,495.517875005058,0,0,1024,100,10.5696424998988,0,49.5517875005058,0,0,160.121430000405,100,86400,10,1,1024,0.196949358900498,0.123,106.272,TRUE,1,1024,0.8,0.5,0
"1003","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,528.482124994942,495.517875005058,0,98.7340878529868,3.26591214701319,0,725.950300700916,502.049699299085,0,0,102,1024,75,14.5190060140183,62.7562124123856,0,0,0,152.275218426404,75,86400,2.5,1,1024,0.225367323271078,0.111,127.872,FALSE,1,1024,0.8,0.5,0.1
"1004","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,98.7340878529868,0,3.26591214701319,725.950300700916,0,502.049699299085,0,102,1024,100,14.5190060140183,0,50.2049699299085,0,0,164.723975943927,100,86400,10,1,1024,0.20261049041103,0.123,106.272,TRUE,1,1024,0.8,0.5,0.1
"1005","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,212.511227041681,0,299.488772958319,953.504579078305,0,1094.4954209217,0,512,1024,100,19.0700915815661,0,109.44954209217,0,0,228.519633673736,109.44954209217,86400,10,1,1024,0.281079149418695,0.134622936773369,106.272,TRUE,1,1024,0.8,0.5,0.5
"1006","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,696.131468494458,327.868531505542,0,348.363003171817,163.636996828182,0,1392.85747483809,655.142525161907,0,0,512,1024,112.5,27.8571494967618,40.9464078226192,0,0,0,181.303557319381,112.5,86400,2.5,1,1024,0.299755214768043,0.186,142.848,FALSE,1,1024,0.8,0.5,0.5
"1007","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,266.962878187747,0,552.037121812253,1062.40788137044,0,1599.59211862956,0,819,1024,100,21.2481576274087,0,159.959211862956,0,0,281.207369490365,159.959211862956,86400,10,1,1024,0.345885064473149,0.196749830591436,106.272,TRUE,1,1024,0.8,0.5,0.8
"1008","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,696.131468494458,327.868531505542,0,437.623890631599,381.3761093684,0,1571.37924975766,1090.62075024234,0,0,819,1024,112.5,31.4275849951531,68.1637968901464,0,0,0,212.0913818853,112.5,86400,2.5,1,1024,0.350657751383695,0.186,142.848,FALSE,1,1024,0.8,0.5,0.8
"1009","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,297.705175099498,0,726.294824900503,1123.89247519394,0,1948.10752480606,0,1024,1024,100,22.4778495038788,0,194.810752480606,0,0,317.288601984485,194.810752480606,86400,10,1,1024,0.390264980440917,0.239617225551146,106.272,FALSE,1,1024,0.8,0.5,1
"1010","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,696.131468494458,327.868531505542,0,488.018775766194,535.981224233805,0,1672.16902002684,1399.83097997315,0,0,1024,1024,112.5,33.4433804005369,87.4894362483221,0,0,0,233.432816648859,112.5,86400,2.5,1,1024,0.385942256859447,0.186,142.848,TRUE,1,1024,0.8,0.5,1
"1011","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,528.482124994942,495.517875005058,0,0,0,0,528.482124994942,495.517875005058,0,0,0,1024,75,10.5696424998988,61.9397343756323,0,0,0,147.509376875531,75,86400,2.5,1,1024,0.218313877775786,0.111,127.872,FALSE,1,1024,0.8,0.999,0
"1012","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,0,0,0,528.482124994942,0,495.517875005058,0,0,1024,100,10.5696424998988,0,49.5517875005058,0,0,160.121430000405,100,86400,10,1,1024,0.196949358900498,0.123,106.272,TRUE,1,1024,0.8,0.999,0
"1013","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,528.482124994942,495.517875005058,0,100.815401448341,1.1845985516592,0,730.112927891624,497.887072108377,0,0,102,1024,75,14.6022585578325,62.2358840135471,0,0,0,151.83814257138,75,86400,2.5,1,1024,0.224720451005642,0.111,127.872,FALSE,1,1024,0.8,0.999,0.1
"1014","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,100.815401448341,0,1.1845985516592,730.112927891624,0,497.887072108377,0,102,1024,100,14.6022585578325,0,49.7887072108377,0,0,164.39096576867,100,86400,10,1,1024,0.202200887895464,0.123,106.272,TRUE,1,1024,0.8,0.999,0.1
"1015","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,386.26080878047,0,125.739191219529,1301.00374255588,0,746.996257444117,0,512,1024,100,26.0200748511177,0,74.6996257444117,0,0,200.719700595529,100,86400,10,1,1024,0.246885231732501,0.123,106.272,TRUE,1,1024,0.8,0.999,0.5
"1016","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,649.989796741263,374.010203258737,0,438.236546025528,73.7634539744715,0,1526.46288879232,521.53711120768,0,0,512,1024,75,30.5292577758464,65.19213890096,0,0,0,170.721396676806,75,86400,2,1,1024,0.284535661128011,0.125,144,FALSE,1,1024,0.8,0.999,0.5
"1017","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,577.925166408442,0,241.074833591558,1684.33245781183,0,977.667542188174,0,819,1024,100,33.6866491562365,0,97.7667542188174,0,0,231.453403375054,100,86400,10,1,1024,0.284687686151316,0.123,106.272,TRUE,1,1024,0.8,0.999,0.8
"1018","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,696.131468494458,327.868531505542,0,682.632397703948,136.367602296052,0,2061.39626390235,600.603736097646,0,0,819,1024,112.5,41.2279252780471,37.5377335061029,0,0,0,191.26565878415,112.5,86400,2.5,1,1024,0.316225889189795,0.186,142.848,FALSE,1,1024,0.8,0.999,0.8
"1019","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,528.482124994942,0,495.517875005058,701.020683260535,0,322.979316739465,1930.52349151601,0,1141.47650848399,0,1024,1024,100,38.6104698303202,0,114.147650848399,0,0,252.758120678719,114.147650848399,86400,10,1,1024,0.310892488434824,0.140401610543531,106.272,TRUE,1,1024,0.8,0.999,1
"1020","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,696.131468494458,327.868531505542,0,828.030093979324,195.969906020675,0,2352.19165645311,719.808343546893,0,0,1024,1024,112.5,47.0438331290621,44.9880214716808,0,0,0,204.531854600743,112.5,86400,2.5,1,1024,0.338159332939895,0.186,142.848,FALSE,1,1024,0.8,0.999,1
"1021","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,701.020683260535,322.979316739465,0,0,0,0,701.020683260535,322.979316739465,0,0,0,1024,75,14.0204136652107,40.3724145924331,0,0,0,129.392828257644,75,86400,2.5,1,1024,0.191501385821313,0.111,127.872,FALSE,1,1024,0.999,0.001,0
"1022","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,0,0,0,701.020683260535,0,322.979316739465,0,0,1024,100,14.0204136652107,0,32.2979316739465,0,0,146.318345339157,100,86400,10,1,1024,0.179971564767163,0.123,106.272,TRUE,1,1024,0.999,0.001,0
"1023","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,701.020683260535,322.979316739465,0,96.0056599856375,5.99434001436254,0,893.03200323181,334.96799676819,0,0,102,1024,75,17.8606400646362,41.8709995960238,0,0,0,134.73163966066,75,86400,2.5,1,1024,0.199402826697777,0.111,127.872,FALSE,1,1024,0.999,0.001,0.1
"1024","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,96.0056599856375,0,5.99434001436254,893.03200323181,0,334.96799676819,0,102,1024,100,17.8606400646362,0,33.496799676819,0,0,151.357439741455,100,86400,10,1,1024,0.18616965088199,0.123,106.272,TRUE,1,1024,0.999,0.001,0.1
"1025","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,96.1583825072282,0,415.841617492772,893.337448274991,0,1154.66255172501,0,512,1024,100,17.8667489654998,0,115.466255172501,0,0,233.333004138001,115.466255172501,86400,10,1,1024,0.286999595089741,0.142023493862176,106.272,TRUE,1,1024,0.999,0.001,0.5
"1026","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,244.179160479325,267.820839520675,0,1316.38841493797,731.611585062025,0,0,512,1024,112.5,26.3277682987595,45.7257240663765,0,0,0,184.553492365136,112.5,86400,2.5,1,1024,0.305128440710358,0.186,142.848,FALSE,1,1024,0.999,0.001,0.5
"1027","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,96.2033069084758,0,722.796693091524,893.427297077486,0,1768.57270292251,0,819,1024,100,17.8685459415497,0,176.857270292251,0,0,294.725816233801,176.857270292251,86400,10,1,1024,0.362512753967575,0.217534442459469,106.272,TRUE,1,1024,0.999,0.001,0.8
"1028","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,244.293238964171,574.706761035829,0,1316.61657190767,1345.38342809233,0,0,819,1024,112.5,26.3323314381533,84.0864642557708,0,0,0,222.918795693924,112.5,86400,2.5,1,1024,0.368559075547288,0.186,142.848,FALSE,1,1024,0.999,0.001,0.8
"1029","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,96.2247096798151,0,927.775290320185,893.470102620165,0,2178.52989737984,0,1024,1024,100,17.8694020524033,0,217.852989737984,0,0,335.722391790387,217.852989737984,86400,10,1,1024,0.412938541902176,0.26795917737772,106.272,FALSE,1,1024,0.999,0.001,1
"1030","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,244.347587951761,779.652412048239,0,1316.72526988285,1755.27473011715,0,0,1024,1024,112.5,26.3345053976569,109.704670632322,0,0,0,248.539176029979,112.5,86400,2.5,1,1024,0.410918104369565,0.186,142.848,TRUE,1,1024,0.999,0.001,1
"1031","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,701.020683260535,322.979316739465,0,0,0,0,701.020683260535,322.979316739465,0,0,0,1024,75,14.0204136652107,40.3724145924331,0,0,0,129.392828257644,75,86400,2.5,1,1024,0.191501385821313,0.111,127.872,FALSE,1,1024,0.999,0.5,0
"1032","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,0,0,0,701.020683260535,0,322.979316739465,0,0,1024,100,14.0204136652107,0,32.2979316739465,0,0,146.318345339157,100,86400,10,1,1024,0.179971564767163,0.123,106.272,TRUE,1,1024,0.999,0.5,0
"1033","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,701.020683260535,322.979316739465,0,98.7340878529868,3.26591214701319,0,898.488858966508,329.511141033491,0,0,102,1024,75,17.9697771793302,41.1888926291864,0,0,0,134.158669808517,75,86400,2.5,1,1024,0.198554831316605,0.111,127.872,FALSE,1,1024,0.999,0.5,0.1
"1034","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,98.7340878529868,0,3.26591214701319,898.488858966508,0,329.511141033491,0,102,1024,100,17.9697771793302,0,32.9511141033491,0,0,150.920891282679,100,86400,10,1,1024,0.185632696277696,0.123,106.272,TRUE,1,1024,0.999,0.5,0.1
"1035","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,212.511227041681,0,299.488772958319,1126.0431373439,0,921.956862656103,0,512,1024,100,22.5208627468779,0,92.1956862656103,0,0,214.716549012488,100,86400,10,1,1024,0.264101355285361,0.123,106.272,TRUE,1,1024,0.999,0.5,0.5
"1036","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,348.363003171817,163.636996828182,0,1524.75610032296,523.24389967704,0,0,512,1024,112.5,30.4951220064592,32.702743729815,0,0,0,175.697865736274,112.5,86400,2.5,1,1024,0.290487138017307,0.186,142.848,FALSE,1,1024,0.999,0.5,0.5
"1037","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,266.962878187747,0,552.037121812253,1234.94643963603,0,1427.05356036397,0,819,1024,100,24.6989287927206,0,142.705356036397,0,0,267.404284829118,142.705356036397,86400,10,1,1024,0.328907270339815,0.175527587924768,106.272,TRUE,1,1024,0.999,0.5,0.8
"1038","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,437.623890631599,381.3761093684,0,1703.27787524252,958.722124757475,0,0,819,1024,112.5,34.0655575048504,59.9201327973422,0,0,0,206.485690302193,112.5,86400,2.5,1,1024,0.341389674632958,0.186,142.848,FALSE,1,1024,0.999,0.5,0.8
"1039","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,297.705175099498,0,726.294824900503,1296.43103345953,0,1775.56896654047,0,1024,1024,100,25.9286206691906,0,177.556896654047,0,0,303.485517323238,177.556896654047,86400,10,1,1024,0.373287186307582,0.218394982884478,106.272,TRUE,1,1024,0.999,0.5,1
"1040","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,488.018775766194,535.981224233805,0,1804.06764551171,1267.93235448829,0,0,1024,1024,112.5,36.0813529102342,79.2457721555179,0,0,0,227.827125065752,112.5,86400,2.5,1,1024,0.37667418010871,0.186,142.848,FALSE,1,1024,0.999,0.5,1
"1041","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,701.020683260535,322.979316739465,0,0,0,0,701.020683260535,322.979316739465,0,0,0,1024,75,14.0204136652107,40.3724145924331,0,0,0,129.392828257644,75,86400,2.5,1,1024,0.191501385821313,0.111,127.872,FALSE,1,1024,0.999,0.999,0
"1042","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,0,0,0,701.020683260535,0,322.979316739465,0,0,1024,100,14.0204136652107,0,32.2979316739465,0,0,146.318345339157,100,86400,10,1,1024,0.179971564767163,0.123,106.272,TRUE,1,1024,0.999,0.999,0
"1043","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,701.020683260535,322.979316739465,0,100.815401448341,1.1845985516592,0,902.651486157216,325.348513842784,0,0,102,1024,75,18.0530297231443,40.6685642303479,0,0,0,133.721593953492,75,86400,2.5,1,1024,0.197907959051169,0.111,127.872,FALSE,1,1024,0.999,0.999,0.1
"1044","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,100.815401448341,0,1.1845985516592,902.651486157216,0,325.348513842784,0,102,1024,100,18.0530297231443,0,32.5348513842784,0,0,150.587881107423,100,86400,10,1,1024,0.18522309376213,0.123,106.272,TRUE,1,1024,0.999,0.999,0.1
"1045","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,386.26080878047,0,125.739191219529,1473.54230082148,0,574.457699178524,0,512,1024,100,29.4708460164295,0,57.4457699178524,0,0,186.916615934282,100,86400,10,1,1024,0.229907437599167,0.123,106.272,TRUE,1,1024,0.999,0.999,0.5
"1046","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,795.350902656955,228.649097343044,0,438.236546025528,73.7634539744715,0,1671.82399470801,376.176005291987,0,0,512,1024,75,33.4364798941602,47.0220006614984,0,0,0,155.458480555659,75,86400,2,1,1024,0.259097467592764,0.125,144,FALSE,1,1024,0.999,0.999,0.5
"1047","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,577.925166408442,0,241.074833591558,1856.87101607742,0,805.128983922581,0,819,1024,100,37.1374203215484,0,80.5128983922581,0,0,217.650318713807,100,86400,10,1,1024,0.267709892017982,0.123,106.272,TRUE,1,1024,0.999,0.999,0.8
"1048","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,682.632397703948,136.367602296052,0,2193.29488938722,468.705110612779,0,0,819,1024,112.5,43.8658977877444,29.2940694132987,0,0,0,185.659967201043,112.5,86400,2.5,1,1024,0.306957812439058,0.186,142.848,FALSE,1,1024,0.999,0.999,0.8
"1049","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,701.020683260535,0,322.979316739465,701.020683260535,0,322.979316739465,2103.0620497816,0,968.937950218395,0,1024,1024,100,42.0612409956321,0,96.8937950218395,0,0,238.955036017472,100,86400,10,1,1024,0.29391469430149,0.123,106.272,TRUE,1,1024,0.999,0.999,1
"1050","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,828.030093979324,195.969906020675,0,828.030093979324,195.969906020675,0,2484.09028193797,587.909718062025,0,0,1024,1024,112.5,49.6818056387594,36.7443573788766,0,0,0,198.926163017636,112.5,86400,2.5,1,1024,0.328891256189158,0.186,142.848,FALSE,1,1024,0.999,0.999,1
"1051","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,0,0,0,96.2912402460655,0,1951.70875975394,0,0,2048,100,1.92582480492131,0,195.170875975394,0,0,297.096700780315,195.170875975394,86400,10,1,2048,0.365428941959787,0.240060177449734,106.272,TRUE,1,2048,0.001,0.001,0
"1052","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,0,0,0,244.516531910568,1803.48346808943,0,0,0,2048,112.5,4.89033063821136,112.71771675559,0,0,0,230.108047393801,112.71771675559,86400,2.5,1,2048,0.380445305024418,0.186359958369242,142.848,FALSE,1,2048,0.001,0.001,0
"1053","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,96.0713300777478,0,108.928669922252,288.433900401561,0,2169.56609959844,0,205,2048,100,5.76867800803122,0,216.956609959844,0,0,322.725287967875,216.956609959844,86400,10,1,2048,0.396952104200487,0.266856630250608,106.272,FALSE,1,2048,0.001,0.001,0.1
"1054","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,205,0,0,654.516531910568,1803.48346808943,0,0,205,2048,112.5,13.0903306382114,112.71771675559,0,0,0,238.308047393801,112.71771675559,86400,2.5,1,2048,0.394002638357751,0.186359958369242,142.848,TRUE,1,2048,0.001,0.001,0.1
"1055","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,96.2247096798151,0,927.775290320185,288.740659605696,0,3807.25934039431,0,1024,2048,100,5.77481319211391,0,380.725934039431,0,0,486.500747231545,380.725934039431,86400,10,1,2048,0.5983959190948,0.4682928988685,106.272,FALSE,1,2048,0.001,0.001,0.5
"1056","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,244.347587951761,779.652412048239,0,733.211707814091,3362.78829218591,0,0,1024,2048,112.5,14.6642341562818,210.17426826162,0,0,0,337.338502417901,210.17426826162,86400,2.5,1,2048,0.557732990664264,0.347488123525878,142.848,TRUE,1,2048,0.001,0.001,0.5
"1057","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,96.2697816274336,0,1541.73021837257,288.830803500933,0,5035.16919649907,0,1638,2048,100,5.77661607001865,0,503.516919649907,0,0,609.293535719926,503.516919649907,86400,10,1,2048,0.749431048935509,0.619325811169386,106.272,FALSE,1,2048,0.001,0.001,0.8
"1058","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,244.46204110752,1393.53795889248,0,733.440614125609,4590.55938587439,0,0,1638,2048,112.5,14.6688122825122,286.90996161715,0,0,0,414.078773899662,286.90996161715,86400,2.5,1,2048,0.684610239514107,0.474357803207021,142.848,TRUE,1,2048,0.001,0.001,0.8
"1059","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,96.2912402460655,0,1951.70875975394,288.873720738196,0,5855.12627926181,0,2048,2048,100,5.77747441476393,0,585.512627926181,0,0,691.290102340945,585.512627926181,86400,10,1,2048,0.850286825879362,0.720180532349203,106.272,FALSE,1,2048,0.001,0.001,1
"1060","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,244.516531910568,1803.48346808943,0,733.549595731704,5410.4504042683,0,0,2048,2048,112.5,14.6709919146341,338.153150266769,0,0,0,465.324142181403,338.153150266769,86400,2.5,1,2048,0.769335915073253,0.559079875107725,142.848,TRUE,1,2048,0.001,0.001,1
"1061","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,0,0,0,96.2912402460655,0,1951.70875975394,0,0,2048,100,1.92582480492131,0,195.170875975394,0,0,297.096700780315,195.170875975394,86400,10,1,2048,0.365428941959787,0.240060177449734,106.272,TRUE,1,2048,0.001,0.5,0
"1062","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,0,0,0,244.516531910568,1803.48346808943,0,0,0,2048,112.5,4.89033063821136,112.71771675559,0,0,0,230.108047393801,112.71771675559,86400,2.5,1,2048,0.380445305024418,0.186359958369242,142.848,FALSE,1,2048,0.001,0.5,0
"1063","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,137.016393817713,0,67.9836061822872,370.324027881491,0,2087.67597211851,0,205,2048,100,7.40648055762982,0,208.767597211851,0,0,316.174077769481,208.767597211851,86400,10,1,2048,0.388894115656462,0.256784144570577,106.272,TRUE,1,2048,0.001,0.5,0.1
"1064","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,205,0,0,654.516531910568,1803.48346808943,0,0,205,2048,112.5,13.0903306382114,112.71771675559,0,0,0,238.308047393801,112.71771675559,86400,2.5,1,2048,0.394002638357751,0.186359958369242,142.848,FALSE,1,2048,0.001,0.5,0.1
"1065","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,297.705175099498,0,726.294824900503,691.701590445061,0,3404.29840955494,0,1024,2048,100,13.8340318089012,0,340.429840955494,0,0,454.263872764396,340.429840955494,86400,10,1,2048,0.558744563500206,0.418728704375258,106.272,FALSE,1,2048,0.001,0.5,0.5
"1066","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,488.018775766194,535.981224233805,0,1220.55408344296,2875.44591655705,0,0,1024,2048,112.5,24.4110816688591,179.715369784815,0,0,0,316.626451453674,179.715369784815,86400,2.5,1,2048,0.523489066403408,0.297129411377561,142.848,TRUE,1,2048,0.001,0.5,0.5
"1067","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,374.728415875852,0,1263.27158412415,845.74807199777,0,4478.25192800223,0,1638,2048,100,16.9149614399554,0,447.825192800223,0,0,564.740154240179,447.825192800223,86400,10,1,2048,0.69463038971542,0.550824987144275,106.272,FALSE,1,2048,0.001,0.5,0.8
"1068","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,614.280563646294,1023.71943635371,0,1473.07765920316,3850.92234079685,0,0,1638,2048,112.5,29.4615531840631,240.682646299803,0,0,0,382.644199483866,240.682646299803,86400,2.5,1,2048,0.632638409813325,0.397928641882341,142.848,TRUE,1,2048,0.001,0.5,0.8
"1069","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,418.211357930143,0,1629.78864206985,932.713956106352,0,5211.28604389364,0,2048,2048,100,18.654279122127,0,521.128604389364,0,0,639.782883511491,521.128604389364,86400,10,1,2048,0.786932946719134,0.640988183398918,106.272,FALSE,1,2048,0.001,0.5,1
"1070","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,685.560789597876,1362.43921040212,0,1615.63811110632,4528.36188889367,0,0,2048,2048,112.5,32.3127622221264,283.022618055855,0,0,0,427.835380277981,283.022618055855,86400,2.5,1,2048,0.707354495392928,0.467930728519013,142.848,TRUE,1,2048,0.001,0.5,1
"1071","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,0,0,0,96.2912402460655,0,1951.70875975394,0,0,2048,100,1.92582480492131,0,195.170875975394,0,0,297.096700780315,195.170875975394,86400,10,1,2048,0.365428941959787,0.240060177449734,106.272,TRUE,1,2048,0.001,0.999,0
"1072","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,0,0,0,244.516531910568,1803.48346808943,0,0,0,2048,112.5,4.89033063821136,112.71771675559,0,0,0,230.108047393801,112.71771675559,86400,2.5,1,2048,0.380445305024418,0.186359958369242,142.848,FALSE,1,2048,0.001,0.999,0
"1073","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.2912402460655,0,1951.70875975394,178.680351661877,0,26.3196483381229,453.65194356982,0,2004.34805643018,0,205,2048,100,9.07303887139639,0,200.434805643018,0,0,309.507844514415,200.434805643018,86400,10,1,2048,0.38069464875273,0.246534810940913,106.272,TRUE,1,2048,0.001,0.999,0.1
"1074","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.516531910568,1803.48346808943,0,205,0,0,654.516531910568,1803.48346808943,0,0,205,2048,112.5,13.0903306382114,112.71771675559,0,0,0,238.308047393801,112.71771675559,86400,2.5,1,2048,0.394002638357751,0.186359958369242,142.848,FALSE,1,2048,0.001,0.999,0.1
